flex-shrink-0 href,el-image__inner src,text-xl,text-xl,flex href,ml-1,flex-shrink-0 src,text-xs,ml-2,mt-2,text-xs 2,text-xs href,text-xs 3,text-xs href 2,text-xs 4,text-xs href 3
joypanner,168578293842323783.jpg,Joypanner,游戏潘纳,https://www.joypanner.com/,< 5K,https://www.toolify.ai/2.6.2/img/US.bd559c2.png,100.00%,4,Joypanner 是用于深度学习和理解各种主题的 AI 指南。,AI教育助手,ai-education-assistant,家庭作业助手,ai-homework-helper,,
zappr-ai,168578025945756064.jpg,Zappr.AI,Zappr.AI,https://zappr.ai/,< 5K,data:image/png;base64，iVBORw0KGgoAAAANSUhEUgAAAD8AAAAtBAMAAADrb658AAAAGFBMVEXcITz////l5eXr6+vaFjPvl6TqvsTrtr4FjpLEAAAAMUlEQVQ4y2NQwg8UGJSM8QEjBQZlQXxAeFTBqAK6K0gPxQfCExhc8AMHhlEwCoYaAAB6UErxZFaHxAAAAABJRU5ErkJggg==,19.73%,1,Zappr.AI 是一个使用 AI 使用 PDF 或网站数据进行训练的聊天机器人。,AI聊天机器人,ai-chatbot,,,,
klyn-interviewer-ai,168563084523275323.jpg,KlynInterviewer,Klyn面试官,https://www.klyninterviewer.com/,< 5K,data:image/png;base64，iVBORw0KGgoAAAANSUhEUgAAAD8AAAAtCAMAAAAun0N9AAABIFBMVEX/mTMTiAj/////ly8PhgT/qlc3mC3M4cn/7+Pd3enS0uJ/gK56e6v+/v/5+fzAwNe8vNSqq8mVlryUlLr/sFr8/P3v7/Xj4+7Z2ebW1+bU1OPOz+DMzN/Jydyyss+np8eio8Q4my709Pjg3+vLyt3Hxtq5udKfocONjreIirSChbB7f69vcKVPUpPm5/D/8OT/8OPCwtivss6trszN48uensCKjbWFhrOar6t3eKhzdahycqZqaqJpa6FaXZk7QIf/rFg8njH29/rh5O/a2ej36N7z49q0ttDg0M/aysvK3sjH28bKusHGtr/Bsr2YmL2Ymry2zLuQj7qxxriOkLeht65tbaNkZJ9iY5xTWZhISo1FR4wqMH0SGm87njA3mC7xBW5xAAABI0lEQVRIx+3S1W7DMBiGYa/bujkMC3MxDZSZO2ZmvP+7mHYBjuTmcHmOv1e/ZBlkMpn1baYDthMs9/4skyZgF6nRPD67ur48PWo00SOQQ2I0d/wWz8P2AY0eoft9djSy1aLZi/o6g98zJcrX6nqJgFbgQxq7Vx4DU604rsOpFZKXcXvJDKt6RZxMqWrZEPoQty9wAmf2nt8XMcXrTo2gMXvZFi1DfP38WkQuPBmUGdz77G1L48fxx5y0ix38+5IRVg85gZqQrkUIfhH7/esCWYYs7/At2KHaBexeIsiAkFVDU1hKVNb4f0yJnN1YBFebiVBK6JFoxR5MX6J7Vs6hgR207sXDcPh0d95N2IA82o/nrVbfnpdPALbSARvpZH3W/+f+F5dDMB22cvV8AAAAAElFTkSuQmCC,100.00%,3,KlynInterviewer 是一个 AI 平台，通过自动化和简化候选人的远程面试来简化面试流程。,AI面试助理,ai-interview-assistant,人工智能招聘,ai-recruiting,,
gpu-finder,168744622135843042.png,GPU Finder,GPU 查找器,http://gpufinder.xyz/,< 5K,https://www.toolify.ai/2.6.2/img/US.bd559c2.png,94.14%,2,一个帮助客户从全球云提供商处查找 GPU 实例的网站。,其他,other,,,,
hingegpt,168578416351563638.jpg,HingeGPT,铰链GPT,https://hingegpt.com/,< 5K,https://www.toolify.ai/2.6.2/img/US.bd559c2.png,100.00%,1,HingeGPT 为约会应用程序用户生成有趣的拾音台词。,拾取线生成器,pick-up-lines-generator,AI约会助手,ai-dating-assistant,,
quiz-gpt,168605181735604835.jpg,OnChained,链上,https://quizgpt.co/,< 5K,https://www.toolify.ai/2.6.2/img/US.bd559c2.png,43.10%,1,OnChained是一个安全高效的区块链交易管理平台。,AI 测验,ai-quizzes,,,,
bashsenpai,168812875294996059.jpg,BashSenpai,巴什前辈,https://bashsenpai.com/,< 5K,https://www.toolify.ai/2.6.2/img/US.bd559c2.png,68.04%,0,BashSenpai 是一款由 ChatGPT 提供支持的终端助手，用于随时可用的命令和基于上下文的答案。,AI聊天机器人,ai-chatbot,AI 开发人员工具,ai-developer-tools,AI 代码助手,ai-code-assistant
justi18n,168577375483423228.jpg,JustI18n,只是I18n,https://justi18n.com/,< 5K,https://www.toolify.ai/2.6.2/img/US.bd559c2.png,87.43%,1,JustI18n 通过 AI 和 ChatGPT 使本地化变得容易。,AI 代码助手,ai-code-assistant,AI 开发人员工具,ai-developer-tools,,
teno,168812876713227958.jpg,Teno,特诺,https://teno.chat/,< 5K,https://www.toolify.ai/2.6.2/img/AU.0266c81.png,92.15%,1,Teno 是一个智能机器人，可协助会议并与 Discord 应用程序集成。,AI聊天机器人,ai-chatbot,AI会议助手,ai-meeting-assistant,,
contgpt,168718101954564715.jpg,ContGpt - Article Builder with AI,ContGpt - 带有 AI 的文章生成器,https://contgpt.com/,< 5K,data:image/png;base64，iVBORw0KGgoAAAANSUhEUgAAAD8AAAAtBAMAAADrb658AAAAElBMVEXuAAAAAAD/3gD5sgUgHAX42ABAfP5mAAAAIElEQVQ4y2MQhANXJRhQZkCAUQWjCkYVjCoYVTD4FQAAVgdl9dQR/QoAAAAASUVORK5CYII=,32.19%,1,ContGpt 是一个桌面 AI 程序，用于高效生成文章。,AI 应用程序生成器,ai-app-builder,AI 内容生成器,ai-content-generator,AI 重写器,ai-rewriter
algovue,168578479661014917.jpg,AlgoVue,AlgoVue 的,https://algovue.app/,< 5K,https://www.toolify.ai/2.6.2/img/US.bd559c2.png,100.00%,5,AlgoVue 是一款用于算法交易的无代码编辑器，具有高级功能和集成的 AI。,AI 交易机器人助手,ai-trading-bot-assistant,大型语言模型 （LLM）,large-language-models-(llms),无代码&低代码,no-code-low-code
twinning-ai,168622431689296224.jpg,Twinning,孪 晶,https://twinning.me/,< 5K,data:image/png;base64，iVBORw0KGgoAAAANSUhEUgAAAD8AAAAtCAMAAAAun0N9AAAArlBMVEUAlTAAlC4SnT4CljEAkCYElzMjo0weokhhvX40qlovqVYmpU9uwoldvHxWuXZCsGU+r2IGmDWJzp+GzZyDy5pQtnE6rV8aoEWAyphzxY1Tt3NNtW5Gsml+yZZZunkWnkEAkyuU0qgsp1QQmzuX1Kt7yJR4xpFxxIxKs2wpplALmjml2bWO0KNkvoGS0aZrwYdowISy38CLzqFnv4Ot3b2e17E4rF3G59HR69m54cX3F7yXAAACAklEQVRIx+2Vx47bMBRFVSxWiaS61XuzJPcy+f8fi5xNggTQOJjNLHwWvI8EL8j3SJDSmzffCM2UVHVRVVOfjWaai6jP7iKatMgqaoYpoQBqCgZSRe8l7wnwKSWlAjxCfAG0Vb/pR+dzWwcQ6xwyfUbOeLXEbNcJSB7nBJ1Qtbq87+pbx7q1nic81IScibgovBht7Yo97Maow91q9sNBt/ZTgohHeRKEByfM2DYOo9Qoh3PS4C7+xH8Jfpz22x7A8s70bduhAV8ExBfUD3y6emmUreefEcMgqcEgdllPldKeIl3H+IAyGDfXvnehuuqHcdrVj9NoHFrbie76OMUchfxi0D6Nk0PIgLa+PhCufh117FPDaouP0fA8N3IRoyV3UyeY6Sd+rhPRBREQLA32t9NpbFyvDOc0jV0juh+PQF09PxE5gVXMpZgct2uFkYSAUiiOnV2Pl0FGLFutPwjTurCcDie3YO7aYuoh9DPuoprhIFZI45mr96cCZNlmmQ0kPPKq4igefIVw4HtQ9n0FA1NaRc7zXM5lKZd3O0leIlWWTWUJl7GFp7yK/Ef05ovI8n/MzTf/YPraZpO/5ldYXeyns2XZjuPYC5ZlFbf93sbaS7vQYKQ3218kTRvoh+NsHJ3C+giUVx/xSvlNVe12OwUQKKj5cgn+4vkVSKr05s034yeqAzJqSIO64QAAAABJRU5ErkJggg==,100.00%,3,有影响力的人可以在 Twinning 上创建 AI 克隆，供关注者聊天。,AI语音克隆,ai-voice-cloning,,,,
artblastai,168803970164272200.jpg,ArtBlast AI,ArtBlast 人工智能,https://artblastai.com/,< 5K,https://www.toolify.ai/2.6.2/img/US.bd559c2.png,100.00%,1,ArtBlast AI 是一款 Web 应用程序，可让用户使用 AI 创建独特的艺术作品。,AI艺术生成器,ai-art-generator,AI照片和图像生成器,ai-photo-image-generator,,
motion-cut,168563223228015613.jpg,Motion Cut – Video Service Provider,Motion Cut – 视频服务提供商,https://motioncut.io/,< 5K,https://www.toolify.ai/2.6.2/img/US.bd559c2.png,100.00%,4,Motion Cut 为 SaaS、AI 和 Web3 领域的初创公司提供视频制作和动画服务。,其他,other,,,,
quickbotai,168577910846129876.jpg,Quickbot AI,快速机器人 AI,https://quickbotai.com/,< 5K,https://www.toolify.ai/2.6.2/img/US.bd559c2.png,100.00%,0,使用 OpenAI 技术提供支持的 Quickbot AI 构建客户支持聊天机器人。,AI聊天机器人,ai-chatbot,AI API 设计,ai-api-design,AI客服助理,ai-customer-service-assistant
ask-naval-ai-chatbot,168563347545804238.jpg,Ask Naval (AI Chatbot),Ask Naval（人工智能聊天机器人）,https://asknaval.ai/,< 5K,data:image/png;base64，iVBORw0KGgoAAAANSUhEUgAAAD8AAAAtCAMAAAAun0N9AAABIFBMVEX/mTMTiAj/////ly8PhgT/qlc3mC3M4cn/7+Pd3enS0uJ/gK56e6v+/v/5+fzAwNe8vNSqq8mVlryUlLr/sFr8/P3v7/Xj4+7Z2ebW1+bU1OPOz+DMzN/Jydyyss+np8eio8Q4my709Pjg3+vLyt3Hxtq5udKfocONjreIirSChbB7f69vcKVPUpPm5/D/8OT/8OPCwtivss6trszN48uensCKjbWFhrOar6t3eKhzdahycqZqaqJpa6FaXZk7QIf/rFg8njH29/rh5O/a2ej36N7z49q0ttDg0M/aysvK3sjH28bKusHGtr/Bsr2YmL2Ymry2zLuQj7qxxriOkLeht65tbaNkZJ9iY5xTWZhISo1FR4wqMH0SGm87njA3mC7xBW5xAAABI0lEQVRIx+3S1W7DMBiGYa/bujkMC3MxDZSZO2ZmvP+7mHYBjuTmcHmOv1e/ZBlkMpn1baYDthMs9/4skyZgF6nRPD67ur48PWo00SOQQ2I0d/wWz8P2AY0eoft9djSy1aLZi/o6g98zJcrX6nqJgFbgQxq7Vx4DU604rsOpFZKXcXvJDKt6RZxMqWrZEPoQty9wAmf2nt8XMcXrTo2gMXvZFi1DfP38WkQuPBmUGdz77G1L48fxx5y0ix38+5IRVg85gZqQrkUIfhH7/esCWYYs7/At2KHaBexeIsiAkFVDU1hKVNb4f0yJnN1YBFebiVBK6JFoxR5MX6J7Vs6hgR207sXDcPh0d95N2IA82o/nrVbfnpdPALbSARvpZH3W/+f+F5dDMB22cvV8AAAAAElFTkSuQmCC,55.10%,1,Naval Bot 是一个基于企业家和投资者 Naval Ravikant 的交互式聊天机器人。,AI聊天机器人,ai-chatbot,大型语言模型 （LLM）,large-language-models-(llms),,
smousss,168577369563712978.jpg,Smousss,斯莫斯,,< 5K,data:image/png;base64，iVBORw0KGgoAAAANSUhEUgAAAD8AAAAtCAMAAAAun0N9AAAAbFBMVEXOHSb80RfNGSb90xb91BbPICX4vxjQIyXYRiL5xRfSKyTVNyPUMCPYQiLkch7RJyXdWCDcUSDmeB3zrxn2txjXPCLfXh/nfR3yqBr4wRj6yxfaSyHqjBztlxvskhv91hbwohrjax7vnBrohRzl8A+BAAABJElEQVRIx+2Ty46EIBREvXKRRsAHvt+28///OKG7dUxmI7CZTDw7SCpVhWVw85+hjHrpxSBDH/tMKw99GOu1Zh56MfHGowDN22WrPOIn0VJkzD3+DMQUcI+PQKbKUh/upElEAIuMHjdX5LEaHi9UtgEA4WOu3hdDlV4IXTUl7yJD14Oh/5y64imDC0hdIhIDvCGGBYo6DS7B8rU32jPIZxVcpvriCCcIRokMLGD1CuTHvJ8G22//GPnRv9TCenusLnG3X5XT9smuLzLmsv0D3sShy/aB4GJKkEnY6k188+66BXQpIEcAjLRI1ciRcB1b6od2gfY1WPksEWdhWT/p+lHRz5w3KDI7PZvLpzz/kg21shdJfn6xtE5SO/+Y/jrf3Pw5vgGlww98bT1qDwAAAABJRU5ErkJggg==,60.43%,1,Smousss 是 Laravel 开发人员的 AI 助手，使用机器学习来自动化任务并提高生产力。,AI 代码助手,ai-code-assistant,AI代码生成器,ai-code-generator,AI 代码重构,ai-code-refactoring
perks,168577964114847358.jpg,Perks - Your All In One Rewards App,福利 - 您的多合一奖励应用程序,https://perks.lk/,< 5K,https://www.toolify.ai/2.6.2/img/ZA.0aef895.png,100.00%,1,通过安排约会和使用 Perks 应用程序留下评论来赚取奖励。,AI广告助手,advertising-assistant,AI客服助理,ai-customer-service-assistant,AI CRM助手,ai-crm-assistant
healthgpt,168580588141364459.jpg,HealthGPT.Plus,HealthGPT.Plus（健康GPT.Plus）,https://healthgpt.plus/,< 5K,https://www.toolify.ai/2.6.2/img/US.bd559c2.png,100.00%,4,HealthGPT.Plus 为个性化医疗保健解决方案提供人工智能驱动的工具。,医疗,healthcare,,,,
ai-travel-selfies,168584896151808211.jpg,itraveledthere.io,itraveledthere.io,https://itraveledthere.io/,< 5K,https://www.toolify.ai/2.6.2/img/US.bd559c2.png,65.26%,1,通过令人惊叹的 8K 图片和个性化的旅行图像探索世界，无需旅行。,AI个人资料图片生成器,ai-profile-picture-generator,AI自拍和人像,ai-selfie-portrait,AI 内容生成器,ai-content-generator
save-chatgpt-history-to-evernote,168576116171543881.jpg,ChatGPT to Evernote,ChatGPT 到 Evernote,https://chatgpt2evernote.com/,< 5K,data:image/png;base64，iVBORw0KGgoAAAANSUhEUgAAAD8AAAAtBAMAAADrb658AAAAFVBMVEX90RbOESYAOJQAMphRaWxgKWLBEyyy4ACSAAAAMUlEQVQ4y2MYBaNg+AEX/MCBwRg/MGBQwg8URhVAFYTiBwEMafhBAoMgfiAwqoBIBQAkHmGTQlCOfAAAAABJRU5ErkJggg==,50.57%,1,ChatGPT to Evernote 是一个方便的浏览器扩展程序，用于有效地保存和传输对话。,AI 文档助手,ai-documents-assistant,AI 笔记助手,ai-notes-assistant,,
gipy,168580642626153291.jpg,GIPY - Use ChatGPT On Any Windows App,GIPY - 在任何 Windows 应用程序上使用 ChatGPT,https://gipy.app/,< 5K,data:image/png;base64，iVBORw0KGgoAAAANSUhEUgAAAD8AAAAtCAMAAAAun0N9AAABIFBMVEX/mTMTiAj/////ly8PhgT/qlc3mC3M4cn/7+Pd3enS0uJ/gK56e6v+/v/5+fzAwNe8vNSqq8mVlryUlLr/sFr8/P3v7/Xj4+7Z2ebW1+bU1OPOz+DMzN/Jydyyss+np8eio8Q4my709Pjg3+vLyt3Hxtq5udKfocONjreIirSChbB7f69vcKVPUpPm5/D/8OT/8OPCwtivss6trszN48uensCKjbWFhrOar6t3eKhzdahycqZqaqJpa6FaXZk7QIf/rFg8njH29/rh5O/a2ej36N7z49q0ttDg0M/aysvK3sjH28bKusHGtr/Bsr2YmL2Ymry2zLuQj7qxxriOkLeht65tbaNkZJ9iY5xTWZhISo1FR4wqMH0SGm87njA3mC7xBW5xAAABI0lEQVRIx+3S1W7DMBiGYa/bujkMC3MxDZSZO2ZmvP+7mHYBjuTmcHmOv1e/ZBlkMpn1baYDthMs9/4skyZgF6nRPD67ur48PWo00SOQQ2I0d/wWz8P2AY0eoft9djSy1aLZi/o6g98zJcrX6nqJgFbgQxq7Vx4DU604rsOpFZKXcXvJDKt6RZxMqWrZEPoQty9wAmf2nt8XMcXrTo2gMXvZFi1DfP38WkQuPBmUGdz77G1L48fxx5y0ix38+5IRVg85gZqQrkUIfhH7/esCWYYs7/At2KHaBexeIsiAkFVDU1hKVNb4f0yJnN1YBFebiVBK6JFoxR5MX6J7Vs6hgR207sXDcPh0d95N2IA82o/nrVbfnpdPALbSARvpZH3W/+f+F5dDMB22cvV8AAAAAElFTkSuQmCC,49.06%,2,GIPY 支持在 Windows 应用程序上使用 ChatGPT，以实现无缝对话。,AI 广告创意助手,ai-ad-creative-assistant,AI广告助手,advertising-assistant,,
boundless-ai,168685010185835983.jpg,Boundless AI,无穷无尽的人工智能,https://boundlessai.io/,< 5K,https://www.toolify.ai/2.6.2/img/GB.25b153a.png,62.72%,2,毫不费力地创建自定义聊天机器人并与之互动。,AI聊天机器人,ai-chatbot,,,,
westinghouse-ai,168575969698052478.jpg,Westinghouse.ai,Westinghouse.ai,https://www.westinghouse.ai/,< 5K,https://www.toolify.ai/2.6.2/img/US.bd559c2.png,100.00%,2,Westinghouse.ai 使用生成式 AI 技术在几秒钟内创建专利图纸。,AI广告助手,advertising-assistant,AI艺术生成器,ai-art-generator,AI 内容生成器,ai-content-generator
wingfling-your-ai-dating-chat-wingman,168577257821806171.jpg,Wingfling,翼飞,https://www.wingfling.ai/,< 5K,https://www.toolify.ai/2.6.2/img/AU.0266c81.png,100.00%,2,简介：Wingfling 是一个用户友好的 Web 应用程序，使用 create-react-app 构建。,AI聊天机器人,ai-chatbot,AI约会助手,ai-dating-assistant,,
video2recipe,168577756116099036.jpg,Video2Recipe,视频2食谱,https://video2recipe.com/,< 5K,https://www.toolify.ai/2.6.2/img/US.bd559c2.png,44.06%,4,使用 Video2Recipe 的 AI 技术将烹饪视频转换为详细的食谱。,AI烹饪助手,ai-cooking-assistant,AI 食谱助手,ai-recipe-assistant,,
obfuscat-ai-code-assistant,168585012949700734.jpg,ObfusCat,ObfusCat的,https://obfuscat.com/,< 5K,https://www.toolify.ai/2.6.2/img/PH.f27d30f.png,62.69%,2,ObfusCat 保护 ChatGPT 用户的代码隐私。,AI 代码助手,ai-code-assistant,大型语言模型 （LLM）,large-language-models-(llms),代码说明,ai-code-explanation
reacti-ai-ai-for-twitter-replies,168577013968427627.jpg,Reacti.ai,Reacti.ai,https://reacti.ai/,< 5K,data:image/png;base64，iVBORw0KGgoAAAANSUhEUgAAAD8AAAAtCAMAAAAun0N9AAABEVBMVEXjIRb////jHxTjJBrlLCXjHhLjHxfiGw/nPjvjIhnjIRfhEQbmNCzkKSHkJiDiFgn//v7nODf/+fn+8fL609btbnLpSkvlLifkJR7+9fb96+374OP61dr5ztD3wcL1sLTxjJTtaWvsZmfrWVnnPj/jHRH/+/v74uT62Nv1rLDzpKTynKDxkJjxj5LwhY3tc3bsbG7pTlPoREXnPTblLC3jGQ7hEgz97vD75en73d/3wcb2vL32tLv1srf2tbTzp67yl5zylZXwjY7vg4fven7qWV7rXl3qVVfpSUXoRD7lMDDjIR/+9vf85uv50dH3xsz4ycf1s7HwiIjugIjvgoPudX3rYGPrYF7qV1LpUEzjIyTfLJ8tAAABsElEQVRIx+2VR3eCQBSFceiCEFQQe0Fi19iNLcYSW3pP/v8PyQyL5IgLSpIddznnfHfe3Pd4YJ48/bUAknuYInieJ1gduKIDzFWmNC5Vc1uCAo5xfFMv+AydDGZKgHSIC7kEYkPFVKk8TabkCHCGN6KQPg3P8z1OFKl1TSacGKg5hEcnLY407GiqpVD2cX8LFX+d7nR/0twLmJ/F7BVB1FHxSYY+PGbzEg4wGx5MHPKxZ850jJ9l8l2aFnALHF+hrt3uyCO+WJO2byurKCMZyAcfTNcDGsiFWHoYb6gWPH+BOn8pHmYa2WTTIXhesxwFfoKe/yiawsvE0LPOFZiqi/sx+DmU+3AoKrxup33Bqfn9up6NFyrpxDIALPJfo0LD0nH+4UVHem9a8Vi7CA36c85v4rNPEk3SLGs5f0ujAEU8NGClnd/e/DN3KIER8x0hoD7h/NteI7h2gwxSWo9GCNkVmgrlaPvkBkazy9qe43odeZaFoTky0IY+VEI8mRrdJ8avhNMFxjKNJHJAW2jBqMD5AlbbH3K1Un1ptgOkqw1OApWIEAJFgt/9fzx5+nd9ASSfJvJantjOAAAAAElFTkSuQmCC,85.65%,2,通过人工智能驱动的回复彻底改变Twitter和LinkedIn的交互。,AI回复助手,ai-reply-assistant,AI 响应生成器,ai-response-generator,AI社交媒体助手,ai-social-media-assistant
articulum,168804400216764802.jpg,Algo Academy,阿尔戈学院,https://articulum.ru/,< 5K,https://www.toolify.ai/2.6.2/img/US.bd559c2.png,100.00%,0,Algo Academy 为解决问题和面试准备提供编码资源。,人工智能课程,ai-course,AI 代码助手,ai-code-assistant,代码说明,ai-code-explanation
meboom,168622809981273211.jpg,MeBoom.ai,MeBoom.ai,https://meboom.ai/,< 5K,data:image/png;base64，iVBORw0KGgoAAAANSUhEUgAAAD8AAAAtCAMAAAAun0N9AAAAyVBMVEX/JQD/////IwD/IQD/LAz/aVj/8PD/2df/i3v//f3/+vr/9fX/JwX//Pz/9/f/4uD/KQr/7u7/0c7/tK3/MBP/1tT/iXv/NRn/9PP/6un/3tv/ysb/v7r/nJH/Xkz/Uj3/RS3/5uT/yMP/w7z/u7P/qaD/oJb/lov/k4f/dGP/ZlT/Y1D/VkP/xsH/vrf/r6j/ppz/gXH/fGv/c2D/bl7/W0b/TTb/PCH/OSD/Mxj/HgD/09H/tq7/op3/hXf/eWj/STP/NRz/hnVNQsarAAABnUlEQVRIx+3Wh2rDMBAGYEeyk0ree4/sPZq9R9//odrYlKRtoLJFoYUe2Jj/9IEMJ2zmrgD7VC59VxUO3pt//6u95IhUXtNlGl/uDMa4uEf+QjnJBb0ju2pnA5MxX5VxAe+2rE7MAKUXWrpUwKvWxVau4SaZoAIet2yYpttzI/f7YwcjPclWwkgrSTwi9ei6tqr7eDiAWTyTnVHAlzCPibzWatabUdescCBNFcsNonlj1GrKRPsPBut4aWyO/jRL7bDGKXa8vMxNIm/2IIQArLoLIU0NjjMAgFB5UYm8arHpxlk2iwVWSbvriUjkpbaRenC93x7geY9IPF/vs+BR155qIoF3xkvw0Cv9GolH1UksgC89YPQaZbL5K+sRCz5zu+tLpPPLD+cG/MhXR1Mkn3+sPa/vG0LSllGe84O8KQveiwGrtpvz/EqhsYWMcC0GbpN9KadXw3jR6z7P+qe3axDpYk7Pa4Fvympw2Lnerlb3cvlbDQ8e1fejHlao/KhN5xsdk8rrlkbla02PyqtV/k//f9B6LIlUHqEf3v8ru/AqJrG5Vs4AAAAASUVORK5CYII=,46.28%,8,创建多种风格的个性化 AI 头像肖像。,AI艺术生成器,ai-art-generator,AI头像生成器,ai-avatar-generator,,
naughtybot,168572061661061897.jpg,NaughtyBot,顽皮机器人,https://naughtybot.link/,< 5K,data:image/png;base64，iVBORw0KGgoAAAANSUhEUgAAAD8AAAAtBAMAAADrb658AAAALVBMVEUKUIn/wgDishYGToshWoD/xgABS499hEl0flIZVYVyfVN7g0qJiUTuuA3vuQwrs+vuAAAAVUlEQVQ4y2NAALZSQUHBiAQGVDCqYGQpMIYDs61ABVHJxijAgMEFDjyPAhWET3FBAQ4MSgjwEKhAVgkVKDAI4gcCw0QBoXAgGJIE42JQJJhRBYNGAQCa+WRi5bPxbgAAAABJRU5ErkJggg==,100.00%,2,加入 NaughtyBot，与 Mia 和朋友进行互动顽皮的对话和活动。,其他,other,,,,
smartdreams,168577932335317983.jpg,SmartDreams,智能梦想,https://smartdreams.ai/,< 5K,https://www.toolify.ai/2.6.2/img/GB.25b153a.png,53.76%,4,SmartDreams 是一个帮助个人设定和实现个人目标的网站。,AI 广告创意助手,ai-ad-creative-assistant,AI广告生成器,ai-ad-generator,AI广告助手,advertising-assistant
soma,168684958250481328.jpg,SOMA: Research Automation Platform,SOMA：研究自动化平台,https://soma.science/,< 5K,https://www.toolify.ai/2.6.2/img/US.bd559c2.png,68.39%,4,人工智能驱动的研究自动化平台，用于揭示医学研究的途径。,研究工具,research-tool,AI知识图谱,ai-knowledge-graph,,
hoverjobs,168578414727408885.jpg,HoverJobs,HoverJobs（悬停工作）,https://www.hoverjobs.xyz/,< 5K,https://www.toolify.ai/2.6.2/img/US.bd559c2.png,100.00%,4,HoverJobs使用GPT技术代表用户向公司申请，简化求职流程。,简历生成器,ai-resume-builder,人工智能招聘,ai-recruiting,大型语言模型 （LLM）,large-language-models-(llms)
duply-co,168578452991164811.jpg,Duply,傻瓜,https://duply.co/,< 5K,data:image/png;base64，iVBORw0KGgoAAAANSUhEUgAAAD8AAAAtCAMAAAAun0N9AAABIFBMVEX/mTMTiAj/////ly8PhgT/qlc3mC3M4cn/7+Pd3enS0uJ/gK56e6v+/v/5+fzAwNe8vNSqq8mVlryUlLr/sFr8/P3v7/Xj4+7Z2ebW1+bU1OPOz+DMzN/Jydyyss+np8eio8Q4my709Pjg3+vLyt3Hxtq5udKfocONjreIirSChbB7f69vcKVPUpPm5/D/8OT/8OPCwtivss6trszN48uensCKjbWFhrOar6t3eKhzdahycqZqaqJpa6FaXZk7QIf/rFg8njH29/rh5O/a2ej36N7z49q0ttDg0M/aysvK3sjH28bKusHGtr/Bsr2YmL2Ymry2zLuQj7qxxriOkLeht65tbaNkZJ9iY5xTWZhISo1FR4wqMH0SGm87njA3mC7xBW5xAAABI0lEQVRIx+3S1W7DMBiGYa/bujkMC3MxDZSZO2ZmvP+7mHYBjuTmcHmOv1e/ZBlkMpn1baYDthMs9/4skyZgF6nRPD67ur48PWo00SOQQ2I0d/wWz8P2AY0eoft9djSy1aLZi/o6g98zJcrX6nqJgFbgQxq7Vx4DU604rsOpFZKXcXvJDKt6RZxMqWrZEPoQty9wAmf2nt8XMcXrTo2gMXvZFi1DfP38WkQuPBmUGdz77G1L48fxx5y0ix38+5IRVg85gZqQrkUIfhH7/esCWYYs7/At2KHaBexeIsiAkFVDU1hKVNb4f0yJnN1YBFebiVBK6JFoxR5MX6J7Vs6hgR207sXDcPh0d95N2IA82o/nrVbfnpdPALbSARvpZH3W/+f+F5dDMB22cvV8AAAAAElFTkSuQmCC,56.80%,6,Duply 使用 API、URL、表单和 Zapier 自动生成图像和视频，以便轻松创建视觉效果。,AI横幅生成器,ai-banner-generator,AI平面设计,ai-graphic-design,AI标志生成器,ai-logo-generator
little-author,168667505791553532.jpg,BlueGiraffeLabs,BlueGiraffeLabs（蓝长颈鹿实验室）,https://bluegiraffelabs.com/,< 5K,https://www.toolify.ai/2.6.2/img/US.bd559c2.png,100.00%,7,BlueGiraffeLabs 提供软件工具和解决方案。,AI 应用程序生成器,ai-app-builder,人工智能网站建设者,ai-website-builder,,
applicate,168804552219446969.jpg,Applicate,应用,https://www.applicate.biz/,< 5K,https://www.toolify.ai/2.6.2/img/US.bd559c2.png,100.00%,1,Applicate 是一款用于组织和个性化照片的 iPhone 应用程序。,AI 应用程序生成器,ai-app-builder,AI产品描述生成器,ai-product-description-generator,,
geniepm,168576944811679022.jpg,GeniePM,精灵PM,https://genie.pm/,< 5K,data:image/png;base64，iVBORw0KGgoAAAANSUhEUgAAAD8AAAAtCAMAAAAun0N9AAAAulBMVEUAAADOESb////VOkvNDSL23N8hISG5ubn///r+88T954b///z//vj//fT++un98Lb977P81jP81jAhISP/++7+99H+9Mj977D+76j97Jz932D93lr93E7/+d7/+cX97qz97KD96pf943L94GP++eP//Nb+99b+9c7/+cH+8b65t665tqm5tqf95oL94Gj83VT82UL82Dn81Cn//+f12dP12c311b+5tqj97KP96ZL96Iv95Xz95Hv80hySAW0dAAAA2klEQVRIx+3Sx5ICIRSFYcZJQEMTpnMO5qyTjO//WpYPIFbdXriQf3v4qlhc9NIt661/av/WLfTaLfR+p9+/H9OMeuawH+WOYTd7h2HuupwxmOf+iPcD33NJH+KdnJ4CEZYT0UqQHy510sQ0WakIQ7yfbNWmbs9rFTOAx6NWb1bxUa9VzSE+SHV2iKokU3sP4kmmG0GrXbqlMJ82E5lSEmYLF/R/Wob1chHJuIL4njckUpahECRnoPvFg6IYj4vB9+37/TQ2nf3P57Pp7Qfow9zXNcOObDbbw7oA3+QfCHuuGnAAAAAASUVORK5CYII=,100.00%,1,GeniePM 是一种 AI 驱动的工具，用于高效创建用户故事和用例。,AI产品描述生成器,ai-product-description-generator,AI任务管理,ai-task-management,AI项目管理,ai-project-management
