flex-shrink-0 href,el-image__inner src,text-xl,text-xl,flex href,ml-1,flex-shrink-0 src,text-xs,ml-2,mt-2,text-xs 2,text-xs href,text-xs 3,text-xs href 2,text-xs 4,text-xs href 3
proposa,168257875201847937.jpg,Proposa,求婚,https://proposa.io/,14，8 千米赛,data:image/png;base64，iVBORw0KGgoAAAANSUhEUgAAAD8AAAAtCAMAAAAun0N9AAAA5FBMVEUAq8kAAAD64EISrr8DrMfK1lzn3Ez/4UD84EEArcwAsM4Ar84AsND/5kT84kIAMzwAo8AAn7sAl7IAh58AT10ARVL/5EMAHyQAFRkACw0AqMUAeY0AcoYAYnQAXGz/6EP02j/lzTsAJSwAERQqJQoABwgGsMoAqscAk63s4U0AKzK2pDCgjymaiCZGPhIXEwQKCQIXtMEAjqgAjaUAg5oAf5YAboAAanzS3V6zwVYAPkkAOUK5s0Du1T9KYjjSvDfQuze/qzKThCaDdSJDSSF6biB1Zx1fVRlcUhg9Ng8lIQkVEgW8Ct+pAAABLUlEQVRIx6XWV5OCMBSG4WTdloTiCoIgK2BddS3be+/r//8/xhvPFTDz5b1/Zshh5iTMPbcEM4j3/CMpDDzn4XUscb9pciWUieeD5okUuNf1OtgY+LYwiRXiKdcTCvDUwG9IAXiqdVy3EE9N2kyAnsYgAE9FTT0GwCNj4AV1k9pZrTrGC/t8HI/3qyrxfPGdp8FheYyX9T/L7J3SGC/vb+rYiKd+Xm0H8NTiK08dwFP90yfEU8v3wMTP35Dz09dnNu5XH7nB/Je/L3aA///51NEa9f1Zlh5UVOyj57vbvcoK/YM3HO5WV+C7babw/dPq1CW+PyO/YRns7/sLBex/OvhIAvcPrW2tEU/XBuxdT2mN+jAZKQa0fb1YDIpeT7B3L4XWqA9vYsXwfDo40hpjFB4Ugz/iWQAAAABJRU5ErkJggg==,11.22%,3,Proposa 是一款基于 Web 的电子签名软件，具有销售模板、AI 内容编写器和验证功能。,AI 内容生成器,ai-content-generator,,,,
sweephy,168258114343010453.jpg,Sweephy,扫荡,https://www.sweephy.com/,14，6千米赛,data:image/png;base64，iVBORw0KGgoAAAANSUhEUgAAAD8AAAAtCAMAAAAun0N9AAAAbFBMVEXOHSb80RfNGSb90xb91BbPICX4vxjQIyXYRiL5xRfSKyTVNyPUMCPYQiLkch7RJyXdWCDcUSDmeB3zrxn2txjXPCLfXh/nfR3yqBr4wRj6yxfaSyHqjBztlxvskhv91hbwohrjax7vnBrohRzl8A+BAAABJElEQVRIx+2Ty46EIBREvXKRRsAHvt+28///OKG7dUxmI7CZTDw7SCpVhWVw85+hjHrpxSBDH/tMKw99GOu1Zh56MfHGowDN22WrPOIn0VJkzD3+DMQUcI+PQKbKUh/upElEAIuMHjdX5LEaHi9UtgEA4WOu3hdDlV4IXTUl7yJD14Oh/5y64imDC0hdIhIDvCGGBYo6DS7B8rU32jPIZxVcpvriCCcIRokMLGD1CuTHvJ8G22//GPnRv9TCenusLnG3X5XT9smuLzLmsv0D3sShy/aB4GJKkEnY6k188+66BXQpIEcAjLRI1ciRcB1b6od2gfY1WPksEWdhWT/p+lHRz5w3KDI7PZvLpzz/kg21shdJfn6xtE5SO/+Y/jrf3Pw5vgGlww98bT1qDwAAAABJRU5ErkJggg==,6.79%,2,Sweephy 是一个帮助企业轻松清理和分析数据的平台。,AI演示生成器,ai-presentation-generator,无代码&低代码,no-code-low-code,AI产品描述生成器,ai-product-description-generator
prompt-engineering-jobs,168113923613827227.jpg,Prompt Engineering Jobs,提示工程作业,https://prompt-engineering-jobs.com/,14，0千米赛,US.bd559c2.png,11.71%,7,将公司和工程专业人士联系起来，促进职业发展。,AI 代码助手,ai-code-assistant,AI 开发人员工具,ai-developer-tools,提示,prompt-1
refocus,168248762568848525.jpg,Refocus Digital Academy,重新聚焦数字学院,https://refocus.me/,13，7 千米赛,PH.f27d30f.png,44.96%,1,Refocus Digital Academy 帮助东南亚的个人掌握新技能并找到 IT 工作。,人工智能课程,ai-course,AI教育助手,ai-education-assistant,人工智能辅导,ai-coaching
majorgen,168035044408963364.jpg,MajorGen,少校,https://www.majorgen.com/,13，6 千米赛,data:image/png;base64，iVBORw0KGgoAAAANSUhEUgAAAD8AAAAtBAMAAADrb658AAAAG1BMVEXOESb////l5eXr6+vOECXNDyTus7rpzM/qx8tKC6+0AAAANElEQVQ4y2MYBaNgsAEX/MCBIRQ/CGCoSMMHMgoYlAXxAWGFUQWjCuitQMkYHzACKsAPFADDblerqD3pBwAAAABJRU5ErkJggg==,7.60%,20,MajorGen 是帮助求职者建立成功职业生涯的顶级 AI 简历创建者。,求职信生成器,ai-cover-letter-generator,简历生成器,ai-resume-builder,AI生物生成器,ai-bio-generator
algorithmia,168241781865145873.jpg,DataRobot,数据机器人,https://algorithmia.com/,13，5 千米赛,data:image/png;base64，iVBORw0KGgoAAAANSUhEUgAAAD8AAAAtBAMAAADrb658AAAAIVBMVEX/AAAAAP/////l5eXr6+tIBbneASHS0v4oKP41Nf3i4uqeZBjoAAAAQUlEQVQ4y2Mwxg8MGIxd8AFnAwYTJXxAZVQBHRVYleMDVQYMMzvwgc4JDIL4gcCogkGkIBQ/CGBIww8SGEbBMAIA11aVsRQrMosAAAAASUVORK5CYII=,18.43%,0,DataRobot 是一个全面的 AI 平台，涵盖数据准备、模型创建、部署和监控。,AI产品描述生成器,ai-product-description-generator,AI 开发人员工具,ai-developer-tools,大型语言模型 （LLM）,large-language-models-(llms)
brain-buddy-ai-tutor,16814909560168158.jpg,Brain Buddy,大脑伙伴,https://brain-buddy.com/,12，1 千米赛,data:image/png;base64，iVBORw0KGgoAAAANSUhEUgAAAD8AAAAtCAMAAAAun0N9AAAAbFBMVEXOHSb80RfNGSb90xb91BbPICX4vxjQIyXYRiL5xRfSKyTVNyPUMCPYQiLkch7RJyXdWCDcUSDmeB3zrxn2txjXPCLfXh/nfR3yqBr4wRj6yxfaSyHqjBztlxvskhv91hbwohrjax7vnBrohRzl8A+BAAABJElEQVRIx+2Ty46EIBREvXKRRsAHvt+28///OKG7dUxmI7CZTDw7SCpVhWVw85+hjHrpxSBDH/tMKw99GOu1Zh56MfHGowDN22WrPOIn0VJkzD3+DMQUcI+PQKbKUh/upElEAIuMHjdX5LEaHi9UtgEA4WOu3hdDlV4IXTUl7yJD14Oh/5y64imDC0hdIhIDvCGGBYo6DS7B8rU32jPIZxVcpvriCCcIRokMLGD1CuTHvJ8G22//GPnRv9TCenusLnG3X5XT9smuLzLmsv0D3sShy/aB4GJKkEnY6k188+66BXQpIEcAjLRI1ciRcB1b6od2gfY1WPksEWdhWT/p+lHRz5w3KDI7PZvLpzz/kg21shdJfn6xtE5SO/+Y/jrf3Pw5vgGlww98bT1qDwAAAABJRU5ErkJggg==,9.38%,9,Brain Buddy 是一个免费的虚拟教师，可以帮助学生获得明确的答案。,AI聊天机器人,ai-chatbot,AI教育助手,ai-education-assistant,AI教程,ai-tutorial
incremental-ai-tradeswell-ai,168266991147353570.jpg,Incremental,增量,https://incremental.com/,11，4 千米赛,US.bd559c2.png,11.98%,3,Incremental是一个可靠的分析平台，可帮助品牌衡量零售媒体影响力并优化增长。,AI广告助手,advertising-assistant,AI 分析助手,ai-analytics-assistant,AI 监视器和报告生成器,ai-monitor-report-builder
acobot,16824172160845177.jpg,Acobot,机器人,https://acobot.ai/,11，2 千米赛,data:image/png;base64，iVBORw0KGgoAAAANSUhEUgAAAD8AAAAtCAMAAAAun0N9AAAAbFBMVEXOHSb80RfNGSb90xb91BbPICX4vxjQIyXYRiL5xRfSKyTVNyPUMCPYQiLkch7RJyXdWCDcUSDmeB3zrxn2txjXPCLfXh/nfR3yqBr4wRj6yxfaSyHqjBztlxvskhv91hbwohrjax7vnBrohRzl8A+BAAABJElEQVRIx+2Ty46EIBREvXKRRsAHvt+28///OKG7dUxmI7CZTDw7SCpVhWVw85+hjHrpxSBDH/tMKw99GOu1Zh56MfHGowDN22WrPOIn0VJkzD3+DMQUcI+PQKbKUh/upElEAIuMHjdX5LEaHi9UtgEA4WOu3hdDlV4IXTUl7yJD14Oh/5y64imDC0hdIhIDvCGGBYo6DS7B8rU32jPIZxVcpvriCCcIRokMLGD1CuTHvJ8G22//GPnRv9TCenusLnG3X5XT9smuLzLmsv0D3sShy/aB4GJKkEnY6k188+66BXQpIEcAjLRI1ciRcB1b6od2gfY1WPksEWdhWT/p+lHRz5w3KDI7PZvLpzz/kg21shdJfn6xtE5SO/+Y/jrf3Pw5vgGlww98bT1qDwAAAABJRU5ErkJggg==,18.12%,0,Acobot 是一款 AI 聊天机器人，可通过个性化推荐和客户帮助来改善电子商务销售。,AI聊天机器人,ai-chatbot,电子商务助理,e-commerce-assistant,AI电子邮件营销,ai-email-marketing
lingostar-ai,168258910409978502.jpg,Lingostar,Lingostar（英语：Lingostar）,https://www.lingostar.ai/,11，2 千米赛,US.bd559c2.png,9.54%,7,与 AI 聊天以提高语言技能。,AI聊天机器人,ai-chatbot,AI产品描述生成器,ai-product-description-generator,,
reflectr,16826611812542041.jpg,Reflectr AI Journal & Notebook,Reflectr AI 日记和笔记本,https://www.reflectr.ai/,11，0 千米赛,US.bd559c2.png,25.97%,2,Reflectr AI Journal & Notebook 是一个人工智能驱动的平台，可帮助用户通过日记和记笔记来整理思绪。,其他,other,,,,
looti-ai,168266880186962156.jpg,PersonaCardAI by Looti,Looti 开发的 PersonaCardAI,https://www.looti.io/,10，9千米赛,US.bd559c2.png,42.29%,3,使用 PersonaCardAI 了解您的理想客户。,AI广告助手,advertising-assistant,AI 潜在客户生成,ai-lead-generation,AI产品描述生成器,ai-product-description-generator
omnisearch,168249066871051990.jpg,Omnisearch,全方位搜索,https://omnisearch.ai/,10，0千米,HR.2092ea3.png,21.21%,4,Omnisearch 是一种创新的搜索产品，可增强用户体验并增加在线课程收入。,AI产品描述生成器,ai-product-description-generator,人工智能搜索引擎,ai-search-engine,,
invisible-technologies-inc,168248903765532242.jpg,Invisible Technologies,看不见的技术,http://inv.tech/,9，7 千米赛,MX.9be85b0.png,95.84%,1,Invisible Technologies 为通信和生产力提供先进的软件解决方案。,AI广告助手,advertising-assistant,AI咨询助理,ai-consulting-assistant,,
imgcreator-ai,16825876539934155.jpg,imgcreator ai,imgcreator 人工智能,https://imgcreator.ai/,9，5 千米赛,,,14,ImgCreator.AI 是一种将文本转换为图像以用于插图和概念设计的工具。,文本转图像,text-to-image,AI照片和图像生成器,ai-photo-image-generator,AI艺术生成器,ai-art-generator
vidboard,168241869877812327.jpg,vidBoard.ai,vidBoard.ai,https://www.vidboard.ai/,8，6 千米赛,US.bd559c2.png,26.46%,6,将照片转换为会说话的头像，并轻松创建多种语言的视频。,AI头像生成器,ai-avatar-generator,文字转视频,text-to-video,AI个性化视频生成器,ai-personalized-video-generator
straiberry,168258671959228827.jpg,StrAIberry,StrAIberry,https://www.straiberry.com/,7，6 千米赛,data:image/png;base64，iVBORw0KGgoAAAANSUhEUgAAAD8AAAAtCAMAAAAun0N9AAABEVBMVEXjIRb////jHxTjJBrlLCXjHhLjHxfiGw/nPjvjIhnjIRfhEQbmNCzkKSHkJiDiFgn//v7nODf/+fn+8fL609btbnLpSkvlLifkJR7+9fb96+374OP61dr5ztD3wcL1sLTxjJTtaWvsZmfrWVnnPj/jHRH/+/v74uT62Nv1rLDzpKTynKDxkJjxj5LwhY3tc3bsbG7pTlPoREXnPTblLC3jGQ7hEgz97vD75en73d/3wcb2vL32tLv1srf2tbTzp67yl5zylZXwjY7vg4fven7qWV7rXl3qVVfpSUXoRD7lMDDjIR/+9vf85uv50dH3xsz4ycf1s7HwiIjugIjvgoPudX3rYGPrYF7qV1LpUEzjIyTfLJ8tAAABsElEQVRIx+2VR3eCQBSFceiCEFQQe0Fi19iNLcYSW3pP/v8PyQyL5IgLSpIddznnfHfe3Pd4YJ48/bUAknuYInieJ1gduKIDzFWmNC5Vc1uCAo5xfFMv+AydDGZKgHSIC7kEYkPFVKk8TabkCHCGN6KQPg3P8z1OFKl1TSacGKg5hEcnLY407GiqpVD2cX8LFX+d7nR/0twLmJ/F7BVB1FHxSYY+PGbzEg4wGx5MHPKxZ850jJ9l8l2aFnALHF+hrt3uyCO+WJO2byurKCMZyAcfTNcDGsiFWHoYb6gWPH+BOn8pHmYa2WTTIXhesxwFfoKe/yiawsvE0LPOFZiqi/sx+DmU+3AoKrxup33Bqfn9up6NFyrpxDIALPJfo0LD0nH+4UVHem9a8Vi7CA36c85v4rNPEk3SLGs5f0ujAEU8NGClnd/e/DN3KIER8x0hoD7h/NteI7h2gwxSWo9GCNkVmgrlaPvkBkazy9qe43odeZaFoTky0IY+VEI8mRrdJ8avhNMFxjKNJHJAW2jBqMD5AlbbH3K1Un1ptgOkqw1OApWIEAJFgt/9fzx5+nd9ASSfJvJantjOAAAAAElFTkSuQmCC,16.20%,5,StrAIberry 是一种用于牙科口腔卫生、预约和保险的 AI 解决方案。,AI产品描述生成器,ai-product-description-generator,,,,
umu-ai-audio-slides,16915008683215335.jpg,UMU,UMU的,https://www.umu.com/,7，4 千米赛,ZW.e180553.png,34.80%,5,UMU 通过人工智能驱动的绩效学习和收入增长彻底改变了企业培训。,人工智能课程,ai-course,人工智能辅导,ai-coaching,,
traq-ai,168266749885949645.jpg,Traq.ai,Traq.ai,https://www.traq.ai/,7，4 千米赛,data:image/png;base64，iVBORw0KGgoAAAANSUhEUgAAAD8AAAAtBAMAAADrb658AAAAD1BMVEUAh1H////4/PrX6eEjkmJr0cOhAAAAHklEQVQ4y2NAACdBGBBGEh1VMKpgVMGoglEFg18BAKJNKdfg2cFYAAAAAElFTkSuQmCC,15.62%,3,Traq.AI 是一个面向销售团队的 AI 平台，提供通话录音、见解和管道可见性。,店员,sales-assistant,AI产品描述生成器,ai-product-description-generator,AI 分析助手,ai-analytics-assistant
neonlife-ai,16817455713692897.jpg,NEON,氖,https://neonlife.ai/,7，1 千米赛,US.bd559c2.png,25.66%,4,NEON创建逼真的虚拟人，用于个人互动和帮助。,AI聊天机器人,ai-chatbot,大型语言模型 （LLM）,large-language-models-(llms),AI客服助理,ai-customer-service-assistant
super-teacher,168266360585732659.jpg,Super Teacher,超级老师,https://getsuperteacher.com/,6，0 千米赛,US.bd559c2.png,17.57%,6,“Super Teacher 为 3-8 岁的儿童提供各种科目的无限私人课程，超越了私人导师的效果。”,AI教育助手,ai-education-assistant,人工智能课程,ai-course,AI教程,ai-tutorial
propellor-ai,168266799303081818.jpg,Propellor,螺旋桨,https://www.propellor.ai/,6，0 千米赛,US.bd559c2.png,24.49%,2,Propellor 是一个强大的数据分析平台，适用于具有广泛功能的企业。,AI 分析助手,ai-analytics-assistant,AI数据挖掘,ai-data-mining,AI 图表,ai-charting
artificial-studio,168266558599770056.jpg,Artificial Studio,人工工作室,https://www.artificialstudio.ai/,5，7 千米赛,data:image/png;base64，iVBORw0KGgoAAAANSUhEUgAAAD8AAAAtBAMAAADrb658AAAAG1BMVEXOESb////l5eXr6+vOECXNDyTus7rpzM/qx8tKC6+0AAAANElEQVQ4y2MYBaNgsAEX/MCBIRQ/CGCoSMMHMgoYlAXxAWGFUQWjCuitQMkYHzACKsAPFADDblerqD3pBwAAAABJRU5ErkJggg==,11.93%,9,通过免费的 AI 平台轻松创建和增强多媒体。,其他,other,,,,
socialbee,168258723051248464.jpg,SocialBee,社交蜜蜂,https://get.socialbee.io/xoxvsuuqr5by,5，4 千米赛,BR.bd8a5eb.png,31.22%,0,SocialBee 是一个用于管理和分析社交媒体内容的平台。,AI社交媒体助手,ai-social-media-assistant,AI 调度,ai-scheduling,AI 内容生成器,ai-content-generator
sirens-gallery,168249073581151815.jpg,Sirens,警笛,https://sirens.gallery/,< 5K,data:image/png;base64，iVBORw0KGgoAAAANSUhEUgAAAD8AAAAtBAMAAADrb658AAAAIVBMVEX/AAAAAP/////l5eXr6+tIBbneASHS0v4oKP41Nf3i4uqeZBjoAAAAQUlEQVQ4y2Mwxg8MGIxd8AFnAwYTJXxAZVQBHRVYleMDVQYMMzvwgc4JDIL4gcCogkGkIBQ/CGBIww8SGEbBMAIA11aVsRQrMosAAAAASUVORK5CYII=,22.90%,0,NFT 项目为乌克兰的人道主义危机筹集资金。,AI艺术生成器,ai-art-generator,非同质化代币,nfts,,
templify,168249287987037793.png,Templify,模板化,https://templify.video/,< 5K,data:image/png;base64，iVBORw0KGgoAAAANSUhEUgAAAD8AAAAtCAMAAAAun0N9AAAAbFBMVEXOHSb80RfNGSb90xb91BbPICX4vxjQIyXYRiL5xRfSKyTVNyPUMCPYQiLkch7RJyXdWCDcUSDmeB3zrxn2txjXPCLfXh/nfR3yqBr4wRj6yxfaSyHqjBztlxvskhv91hbwohrjax7vnBrohRzl8A+BAAABJElEQVRIx+2Ty46EIBREvXKRRsAHvt+28///OKG7dUxmI7CZTDw7SCpVhWVw85+hjHrpxSBDH/tMKw99GOu1Zh56MfHGowDN22WrPOIn0VJkzD3+DMQUcI+PQKbKUh/upElEAIuMHjdX5LEaHi9UtgEA4WOu3hdDlV4IXTUl7yJD14Oh/5y64imDC0hdIhIDvCGGBYo6DS7B8rU32jPIZxVcpvriCCcIRokMLGD1CuTHvJ8G22//GPnRv9TCenusLnG3X5XT9smuLzLmsv0D3sShy/aB4GJKkEnY6k188+66BXQpIEcAjLRI1ciRcB1b6od2gfY1WPksEWdhWT/p+lHRz5w3KDI7PZvLpzz/kg21shdJfn6xtE5SO/+Y/jrf3Pw5vgGlww98bT1qDwAAAABJRU5ErkJggg==,20.30%,6,在几秒钟内创建专业视频,AI社交媒体助手,ai-social-media-assistant,AI Instagram 助手,ai-instagram-assistant,AI Repurpose 助手,ai-repurpose-assistant
parker-ai,168266775172156739.jpg,Parker.ai,Parker.ai,https://www.meetparker.ai/,< 5K,US.bd559c2.png,52.37%,2,Parker.ai 简化了会议文档并改善了工作场所的协作。,AI会议助手,ai-meeting-assistant,AI 笔记助手,ai-notes-assistant,AI 工作流管理,ai-workflow-management
adstra,168257909034080111.jpg,Adstra,阿德斯特拉,https://adstra.ai/,< 5K,US.bd559c2.png,41.12%,5,Adstra 是一个通过数据管理和分析帮助用户有效查找信息的平台。,AI广告助手,advertising-assistant,人工智能搜索引擎,ai-search-engine,AI 潜在客户生成,ai-lead-generation
the-digital-dogs,168258053969270120.jpg,The Digital Dogs,数字狗,https://thedigitaldogs.co/,< 5K,US.bd559c2.png,100.00%,3,Digital Dogs 提供 AI 驱动的数字狗，可在各种应用程序中提供身临其境的体验。,AI广告助手,advertising-assistant,AI产品描述生成器,ai-product-description-generator,,
simpleish-ai,168266916747189691.jpg,simpleish.io,simpleish.io,https://simpleish.io/,< 5K,data:image/png;base64，iVBORw0KGgoAAAANSUhEUgAAAD8AAAAtCAMAAAAun0N9AAABEVBMVEXjIRb////jHxTjJBrlLCXjHhLjHxfiGw/nPjvjIhnjIRfhEQbmNCzkKSHkJiDiFgn//v7nODf/+fn+8fL609btbnLpSkvlLifkJR7+9fb96+374OP61dr5ztD3wcL1sLTxjJTtaWvsZmfrWVnnPj/jHRH/+/v74uT62Nv1rLDzpKTynKDxkJjxj5LwhY3tc3bsbG7pTlPoREXnPTblLC3jGQ7hEgz97vD75en73d/3wcb2vL32tLv1srf2tbTzp67yl5zylZXwjY7vg4fven7qWV7rXl3qVVfpSUXoRD7lMDDjIR/+9vf85uv50dH3xsz4ycf1s7HwiIjugIjvgoPudX3rYGPrYF7qV1LpUEzjIyTfLJ8tAAABsElEQVRIx+2VR3eCQBSFceiCEFQQe0Fi19iNLcYSW3pP/v8PyQyL5IgLSpIddznnfHfe3Pd4YJ48/bUAknuYInieJ1gduKIDzFWmNC5Vc1uCAo5xfFMv+AydDGZKgHSIC7kEYkPFVKk8TabkCHCGN6KQPg3P8z1OFKl1TSacGKg5hEcnLY407GiqpVD2cX8LFX+d7nR/0twLmJ/F7BVB1FHxSYY+PGbzEg4wGx5MHPKxZ850jJ9l8l2aFnALHF+hrt3uyCO+WJO2byurKCMZyAcfTNcDGsiFWHoYb6gWPH+BOn8pHmYa2WTTIXhesxwFfoKe/yiawsvE0LPOFZiqi/sx+DmU+3AoKrxup33Bqfn9up6NFyrpxDIALPJfo0LD0nH+4UVHem9a8Vi7CA36c85v4rNPEk3SLGs5f0ujAEU8NGClnd/e/DN3KIER8x0hoD7h/NteI7h2gwxSWo9GCNkVmgrlaPvkBkazy9qe43odeZaFoTky0IY+VEI8mRrdJ8avhNMFxjKNJHJAW2jBqMD5AlbbH3K1Un1ptgOkqw1OApWIEAJFgt/9fzx5+nd9ASSfJvJantjOAAAAAElFTkSuQmCC,40.23%,3,一键从图像中删除背景。,AI背景去除器,ai-background-remover,AI个人资料图片生成器,ai-profile-picture-generator,AI自拍和人像,ai-selfie-portrait
vivas-ai,168258576152065923.jpg,Vivas.AI,Vivas.AI,https://www.vivas.ai/,< 5K,US.bd559c2.png,32.32%,1,Vivas.AI 是一款由 AI 驱动的 Web 应用程序，可提高生产力和效率。,其他,other,,,,
krishn-ai,168258045848344378.jpg,Krishn.ai,Krishn.ai,https://krishn.ai/,< 5K,data:image/png;base64，iVBORw0KGgoAAAANSUhEUgAAAD8AAAAtCAMAAAAun0N9AAABIFBMVEX/mTMTiAj/////ly8PhgT/qlc3mC3M4cn/7+Pd3enS0uJ/gK56e6v+/v/5+fzAwNe8vNSqq8mVlryUlLr/sFr8/P3v7/Xj4+7Z2ebW1+bU1OPOz+DMzN/Jydyyss+np8eio8Q4my709Pjg3+vLyt3Hxtq5udKfocONjreIirSChbB7f69vcKVPUpPm5/D/8OT/8OPCwtivss6trszN48uensCKjbWFhrOar6t3eKhzdahycqZqaqJpa6FaXZk7QIf/rFg8njH29/rh5O/a2ej36N7z49q0ttDg0M/aysvK3sjH28bKusHGtr/Bsr2YmL2Ymry2zLuQj7qxxriOkLeht65tbaNkZJ9iY5xTWZhISo1FR4wqMH0SGm87njA3mC7xBW5xAAABI0lEQVRIx+3S1W7DMBiGYa/bujkMC3MxDZSZO2ZmvP+7mHYBjuTmcHmOv1e/ZBlkMpn1baYDthMs9/4skyZgF6nRPD67ur48PWo00SOQQ2I0d/wWz8P2AY0eoft9djSy1aLZi/o6g98zJcrX6nqJgFbgQxq7Vx4DU604rsOpFZKXcXvJDKt6RZxMqWrZEPoQty9wAmf2nt8XMcXrTo2gMXvZFi1DfP38WkQuPBmUGdz77G1L48fxx5y0ix38+5IRVg85gZqQrkUIfhH7/esCWYYs7/At2KHaBexeIsiAkFVDU1hKVNb4f0yJnN1YBFebiVBK6JFoxR5MX6J7Vs6hgR207sXDcPh0d95N2IA82o/nrVbfnpdPALbSARvpZH3W/+f+F5dDMB22cvV8AAAAAElFTkSuQmCC,50.40%,1,AI聊天机器人回答生活和佛法问题。,AI聊天机器人,ai-chatbot,生活助理,life-assistant-2,,
xpeacho,168248950001967879.jpg,Xpeacho Best AI-Based Text To Speech,Xpeacho 最佳基于 AI 的文本转语音,https://xpeacho.com/,< 5K,data:image/png;base64，iVBORw0KGgoAAAANSUhEUgAAAD8AAAAtCAMAAAAun0N9AAABIFBMVEX/mTMTiAj/////ly8PhgT/qlc3mC3M4cn/7+Pd3enS0uJ/gK56e6v+/v/5+fzAwNe8vNSqq8mVlryUlLr/sFr8/P3v7/Xj4+7Z2ebW1+bU1OPOz+DMzN/Jydyyss+np8eio8Q4my709Pjg3+vLyt3Hxtq5udKfocONjreIirSChbB7f69vcKVPUpPm5/D/8OT/8OPCwtivss6trszN48uensCKjbWFhrOar6t3eKhzdahycqZqaqJpa6FaXZk7QIf/rFg8njH29/rh5O/a2ej36N7z49q0ttDg0M/aysvK3sjH28bKusHGtr/Bsr2YmL2Ymry2zLuQj7qxxriOkLeht65tbaNkZJ9iY5xTWZhISo1FR4wqMH0SGm87njA3mC7xBW5xAAABI0lEQVRIx+3S1W7DMBiGYa/bujkMC3MxDZSZO2ZmvP+7mHYBjuTmcHmOv1e/ZBlkMpn1baYDthMs9/4skyZgF6nRPD67ur48PWo00SOQQ2I0d/wWz8P2AY0eoft9djSy1aLZi/o6g98zJcrX6nqJgFbgQxq7Vx4DU604rsOpFZKXcXvJDKt6RZxMqWrZEPoQty9wAmf2nt8XMcXrTo2gMXvZFi1DfP38WkQuPBmUGdz77G1L48fxx5y0ix38+5IRVg85gZqQrkUIfhH7/esCWYYs7/At2KHaBexeIsiAkFVDU1hKVNb4f0yJnN1YBFebiVBK6JFoxR5MX6J7Vs6hgR207sXDcPh0d95N2IA82o/nrVbfnpdPALbSARvpZH3W/+f+F5dDMB22cvV8AAAAAElFTkSuQmCC,23.26%,1,摘要：Xpeacho 是一项基于 AI 的 TTS 服务，面向视频创作者，具有语言选项和语音效果。,AI 语音合成,ai-speech-synthesis,文字转语音,text-to-speech,,
prettysmart-co,168258661437410689.jpg,Prettysmart.co,Prettysmart.co,https://prettysmart.co/,< 5K,BR.bd8a5eb.png,47.58%,3,Prettysmart 是一个快速的社交媒体创作者，它使用 AI 来撰写文案和设计帖子。,AI 广告创意助手,ai-ad-creative-assistant,AI广告生成器,ai-ad-generator,AI广告助手,advertising-assistant
eyrene,168265316834891105.jpg,Eyrene - Your Digital Merchandising,Eyrene - 您的数字营销,https://eyrene.com/,< 5K,data:image/png;base64，iVBORw0KGgoAAAANSUhEUgAAAD8AAAAtBAMAAADrb658AAAAFVBMVEX90RbOESYAOJQAMphRaWxgKWLBEyyy4ACSAAAAMUlEQVQ4y2MYBaNg+AEX/MCBwRg/MGBQwg8URhVAFYTiBwEMafhBAoMgfiAwqoBIBQAkHmGTQlCOfAAAAABJRU5ErkJggg==,18.02%,1,Eyrene 是一个人工智能驱动的移动平台，通过识别产品和提供各种功能来改善店内执行。,AI图像识别,ai-image-recognition,AI广告助手,advertising-assistant,AI产品描述生成器,ai-product-description-generator
